date,value
3/8/2002,390.65
3/11/2002,387.78
3/12/2002,384.74
3/13/2002,378.61
3/14/2002,382.16
3/15/2002,377.39
3/18/2002,374.73
3/19/2002,375.9
3/20/2002,383.34
3/21/2002,386.33
3/22/2002,389.31
3/25/2002,387.12
3/26/2002,384.8
3/27/2002,377.1
3/28/2002,379.55
3/29/2002,373.95
4/1/2002,375.52
4/2/2002,370.82
4/3/2002,364.11
4/4/2002,361.95
4/5/2002,369.99
4/9/2002,370.86
4/10/2002,372.67
4/11/2002,377.95
4/12/2002,379.63
4/17/2002,390.73
4/18/2002,387.48
4/19/2002,386.51
4/22/2002,386.92
4/23/2002,381.43
4/24/2002,380.76
4/25/2002,373.04
4/26/2002,376.44
4/29/2002,371.01
4/30/2002,371.42
5/2/2002,369.86
5/3/2002,374.05
5/7/2002,374.65
5/8/2002,382.48
5/9/2002,380.7
5/10/2002,382.09
5/13/2002,380.67
5/14/2002,382.09
5/15/2002,375.83
5/16/2002,376.18
5/17/2002,378.23
5/20/2002,381.02
5/21/2002,385.64
5/22/2002,386.97
5/23/2002,392.85
5/24/2002,392.09
5/28/2002,403.04
5/29/2002,409.11
5/30/2002,407.41
5/31/2002,407.96
6/3/2002,406.77
6/4/2002,402.54
6/5/2002,411.07
6/6/2002,417.76
6/7/2002,417.33
6/10/2002,423.65
6/11/2002,418.85
6/12/2002,423.61
6/13/2002,426.45
6/14/2002,422.44
6/17/2002,417.39
6/18/2002,418.52
6/19/2002,406.47
6/20/2002,403.31
6/21/2002,395.46
6/24/2002,393.88
6/25/2002,398.53
6/26/2002,381.21
6/27/2002,383.02
6/28/2002,389.1
7/2/2002,390.78
7/3/2002,395.15
7/4/2002,397.79
7/5/2002,401.1
7/8/2002,398.75
7/9/2002,403.22
7/10/2002,402.97
7/11/2002,397.97
7/12/2002,400.66
7/15/2002,399.36
7/16/2002,392.55
7/17/2002,394.32
7/18/2002,397.91
7/19/2002,394.27
7/22/2002,383.07
7/23/2002,387.96
7/24/2002,374.44
7/26/2002,366.47
7/29/2002,366.48
7/30/2002,374.08
7/31/2002,376.02
8/1/2002,376.68
8/2/2002,370.46
8/5/2002,362.14
8/6/2002,362.66
8/7/2002,367.04
8/8/2002,360.03
8/9/2002,367.07
8/13/2002,366.47
8/14/2002,371.19
8/15/2002,371.62
8/16/2002,373.03
8/19/2002,370.21
8/20/2002,373.25
8/21/2002,372.22
8/22/2002,368.32
8/23/2002,367.01
8/26/2002,369.02
8/27/2002,370.14
8/28/2002,365.13
8/29/2002,362.14
8/30/2002,361.16
9/2/2002,357.36
9/3/2002,355.59
9/4/2002,351.94
9/5/2002,350.05
9/6/2002,353.55
9/9/2002,353.23
9/10/2002,360.61
9/11/2002,361.35
9/12/2002,361.49
9/13/2002,357.15
9/16/2002,351.88
9/17/2002,359.3
9/18/2002,354
9/19/2002,352.34
9/20/2002,351.52
9/23/2002,347.97
9/24/2002,340.33
9/25/2002,336
9/26/2002,335.82
9/27/2002,338.72
9/30/2002,331.79
10/1/2002,333.69
10/2/2002,335.43
10/3/2002,336.55
10/4/2002,340.92
10/7/2002,335.88
10/8/2002,337.84
10/9/2002,338.37
10/10/2002,333.75
10/11/2002,330.41
10/14/2002,323.86
10/15/2002,328.29
10/16/2002,332.8
10/17/2002,333.18
10/18/2002,342.46
10/21/2002,344.28
10/22/2002,346.21
10/24/2002,346.59
10/25/2002,348.46
10/28/2002,357.42
10/29/2002,353.95
10/30/2002,355
10/31/2002,357.22
11/1/2002,357.68
11/4/2002,358.8
11/5/2002,355.77
11/6/2002,353.8
11/7/2002,357.46
11/8/2002,355
11/11/2002,350.36
11/12/2002,345.07
11/13/2002,343.67
11/14/2002,348.95
11/15/2002,356.24
11/18/2002,357.1
11/19/2002,353.62
11/20/2002,352.18
11/21/2002,358.44
11/22/2002,362.59
11/25/2002,364.53
11/26/2002,361.21
11/27/2002,361.35
11/28/2002,364.29
11/29/2002,364.9
12/2/2002,366.67
12/3/2002,364.19
12/4/2002,364.94
12/6/2002,365.09
12/9/2002,365.35
12/11/2002,365.46
12/12/2002,360.99
12/13/2002,356.2
12/16/2002,353.93
12/17/2002,352.83
12/18/2002,350.62
12/19/2002,350.25
12/22/2002,350.01
12/23/2002,350.55
12/24/2002,350.93
12/25/2002,353.41
12/26/2002,355.36
12/27/2002,356.48
1/2/2003,351.52
1/3/2003,357.23
1/6/2003,364.15
1/7/2003,365.51
1/8/2003,360.41
1/9/2003,358.76
1/10/2003,360.37
1/13/2003,364.05
1/14/2003,373.33
1/15/2003,371.82
1/16/2003,370.48
1/17/2003,367.16
1/20/2003,371.45
1/21/2003,375.91
1/22/2003,373.17
1/23/2003,376.56
1/24/2003,376.3
1/27/2003,370.8
1/28/2003,374.76
1/29/2003,369.69
1/30/2003,370.3
1/31/2003,370.01
2/3/2003,372.4
2/4/2003,373.37
2/5/2003,373.28
2/6/2003,379.1
2/7/2003,378.95
2/10/2003,375.48
2/11/2003,379.14
2/12/2003,380.26
2/13/2003,370.25
2/14/2003,368.71
2/18/2003,370.45
2/19/2003,371.18
2/20/2003,364.42
2/21/2003,359.53
2/24/2003,362.09
2/25/2003,356.76
2/26/2003,356.02
2/27/2003,358.89
2/28/2003,361.32
3/3/2003,367.67
3/4/2003,364.55
3/5/2003,359.9
3/6/2003,358.96
3/7/2003,358.48
3/10/2003,353.29
3/11/2003,350.98
3/12/2003,352.44
3/13/2003,353.48
3/14/2003,358.24
3/17/2003,354.61
3/18/2003,362.85
3/19/2003,361.13
3/20/2003,364.24
3/21/2003,363.62
3/24/2003,361.28
3/25/2003,363.74
3/26/2003,368.14
3/27/2003,368.94
3/28/2003,369.53
3/31/2003,364.55
4/1/2003,362.22
4/2/2003,363.02
4/3/2003,365.12
4/4/2003,371.93
4/8/2003,375.82
4/9/2003,376.2
4/10/2003,375.02
4/11/2003,383.36
4/16/2003,386.54
4/17/2003,384.63
4/18/2003,384.5
4/21/2003,385.5
4/22/2003,378.97
4/23/2003,375.39
4/24/2003,369.71
4/25/2003,368.53
4/28/2003,368.85
4/29/2003,372.92
4/30/2003,374.63
5/2/2003,375.24
5/6/2003,380.05
5/7/2003,379.45
5/8/2003,378.2
5/9/2003,384.32
5/12/2003,383.49
5/13/2003,386.79
5/14/2003,385.22
5/16/2003,383
5/19/2003,379.03
5/20/2003,382.97
5/21/2003,387.37
5/22/2003,388.62
5/23/2003,395.52
5/26/2003,396.88
5/27/2003,400.69
5/28/2003,402.98
5/29/2003,403.4
5/30/2003,403.82
6/2/2003,404.78
6/3/2003,403.69
6/4/2003,412.68
6/5/2003,415.63
6/6/2003,418.21
6/9/2003,419.28
6/10/2003,424.05
6/11/2003,422.6
6/12/2003,431.73
6/13/2003,427.97
6/16/2003,429.75
6/17/2003,442.3
6/18/2003,446.2
6/19/2003,454.19
6/20/2003,452.66
6/23/2003,458.79
6/24/2003,450.02
6/25/2003,453.89
6/26/2003,459.34
6/27/2003,457.51
6/30/2003,461.82
7/2/2003,477.73
7/3/2003,489.8
7/4/2003,495.72
7/7/2003,489.33
7/8/2003,496.64
7/9/2003,482.52
7/10/2003,474.28
7/11/2003,484.39
7/15/2003,494.2
7/16/2003,503.19
7/17/2003,495.08
7/18/2003,493.04
7/21/2003,487.44
7/22/2003,488.58
7/23/2003,480.44
7/24/2003,478.9
7/25/2003,484.86
7/28/2003,480.48
7/29/2003,478.29
7/30/2003,474.9
7/31/2003,484.11
8/1/2003,491.54
8/4/2003,494.84
8/5/2003,489.99
8/6/2003,489.77
8/7/2003,498.38
8/8/2003,503.2
8/11/2003,513.19
8/13/2003,525.15
8/14/2003,518.83
8/15/2003,519.04
8/18/2003,520.51
8/19/2003,525.94
8/20/2003,521.1
8/21/2003,530.21
8/22/2003,534.81
8/25/2003,529.53
8/26/2003,531.06
8/27/2003,525.82
8/28/2003,535.91
8/29/2003,537.71
9/1/2003,545.23
9/2/2003,541.9
9/3/2003,539.88
9/4/2003,545.43
9/5/2003,557.81
9/8/2003,564.41
9/9/2003,557.55
9/10/2003,560.57
9/11/2003,561.66
9/12/2003,568.37
9/15/2003,566.54
9/16/2003,568.83
9/17/2003,558.7
9/18/2003,553.32
9/19/2003,567.21
9/22/2003,562.19
9/23/2003,566.13
9/24/2003,575.55
9/25/2003,576.68
9/26/2003,580.87
9/29/2003,580.93
9/30/2003,578.98
10/1/2003,569.75
10/2/2003,567.02
10/3/2003,558.34
10/6/2003,544.36
10/7/2003,544.39
10/8/2003,560.74
10/9/2003,573.63
10/10/2003,582.15
10/13/2003,578.59
10/14/2003,568.47
10/15/2003,576.1
10/16/2003,583.61
10/17/2003,588.6
10/20/2003,592.78
10/21/2003,593.02
10/22/2003,604.77
10/24/2003,609.25
10/27/2003,615.68
10/28/2003,615.39
10/29/2003,624.06
10/30/2003,624.37
10/31/2003,639.45
11/3/2003,659.96
11/4/2003,665.06
11/5/2003,673.7
11/6/2003,667.54
11/7/2003,671
11/10/2003,664.36
11/11/2003,647.55
11/12/2003,653.49
11/13/2003,658.15
11/14/2003,657.38
11/17/2003,640.84
11/18/2003,636.75
11/19/2003,619.03
11/20/2003,614.23
11/21/2003,613.43
11/24/2003,605.29
11/25/2003,605.03
11/26/2003,630.82
11/27/2003,635.25
11/28/2003,646.03
12/1/2003,641.15
12/2/2003,646.64
12/3/2003,659.43
12/4/2003,659.29
12/8/2003,664.36
12/9/2003,667.08
12/11/2003,674
12/12/2003,674.45
12/15/2003,689.05
12/16/2003,691.88
12/17/2003,687.88
12/18/2003,700.93
12/19/2003,709.15
12/22/2003,718.33
12/23/2003,718.47
12/24/2003,723.39
12/25/2003,721.65
12/26/2003,734.89
12/29/2003,746.81
12/30/2003,764.23
12/31/2003,772.15
1/5/2004,790.93
1/6/2004,769.68
1/7/2004,750.97
1/8/2004,773.55
1/9/2004,783.44
1/12/2004,794.01
1/13/2004,792.23
1/14/2004,790.84
1/15/2004,767.39
1/16/2004,778.44
1/19/2004,774.67
1/20/2004,771.88
1/21/2004,766.72
1/22/2004,760.17
1/23/2004,754.44
1/26/2004,725.56
1/27/2004,739.47
1/28/2004,722.14
1/29/2004,714.04
1/30/2004,698.9
2/2/2004,667.33
2/3/2004,699.75
2/4/2004,718.06
2/5/2004,734.55
2/6/2004,711.15
2/9/2004,732.05
2/10/2004,739.64
2/11/2004,753.24
2/12/2004,748.16
2/13/2004,755.18
2/16/2004,738.92
2/17/2004,748.83
2/18/2004,742.33
2/19/2004,732.97
2/20/2004,728.64
2/23/2004,724.86
2/24/2004,720.28
2/25/2004,704.65
2/26/2004,697.92
2/27/2004,716.3
3/1/2004,705.25
3/2/2004,701.75
3/3/2004,696.24
3/4/2004,700.59
3/8/2004,704.46
3/9/2004,710.66
3/10/2004,705.29
3/11/2004,707.74
3/12/2004,695.08
3/15/2004,678.42
3/16/2004,669.8
3/17/2004,674.41
3/18/2004,687.19
3/19/2004,681.27
3/22/2004,681.34
3/23/2004,679.22
3/24/2004,677.61
3/25/2004,664.66
3/26/2004,665.25
3/29/2004,645.8
3/30/2004,649.21
3/31/2004,647.3
4/1/2004,671.92
4/2/2004,693.12
4/5/2004,709.89
4/7/2004,698.82
4/8/2004,691.69
4/9/2004,691.39
4/12/2004,701.72
4/16/2004,712.2
4/19/2004,704.65
4/20/2004,713.95
4/21/2004,706.65
4/22/2004,690.96
4/23/2004,681.88
4/26/2004,667.61
4/27/2004,680.89
4/28/2004,672.34
4/29/2004,656.38
4/30/2004,648.15
5/4/2004,644.1
5/6/2004,634.01
5/7/2004,636.8
5/10/2004,605.62
5/11/2004,618.1
5/12/2004,622.01
5/13/2004,611.23
5/14/2004,609.72
5/17/2004,581.61
5/18/2004,582.51
5/19/2004,614.99
5/20/2004,599.88
5/21/2004,615.41
5/24/2004,608.9
5/25/2004,601.51
5/26/2004,609.6
5/27/2004,630.72
5/28/2004,638.59
5/31/2004,641.05
6/1/2004,635.01
6/3/2004,627.54
6/4/2004,626.47
6/7/2004,625.83
6/8/2004,611.46
6/9/2004,611.61
6/10/2004,612.21
6/11/2004,613.13
6/14/2004,614
6/15/2004,613.76
6/16/2004,624.36
6/17/2004,623.72
6/18/2004,622.71
6/21/2004,630.03
6/22/2004,629.36
6/23/2004,627.24
6/24/2004,637.03
6/25/2004,644
6/28/2004,651.86
6/29/2004,649.62
6/30/2004,646.64
7/2/2004,647.57
7/5/2004,655.87
7/6/2004,664.69
7/7/2004,666.43
7/8/2004,659.14
7/9/2004,666.59
7/12/2004,661.49
7/13/2004,663
7/14/2004,652.79
7/15/2004,646.76
7/16/2004,646.11
7/19/2004,642.12
7/20/2004,645.58
7/21/2004,655.82
7/22/2004,650.12
7/23/2004,648.47
7/26/2004,633.42
7/27/2004,633.21
7/28/2004,634.73
7/29/2004,631.42
7/30/2004,636.7
8/3/2004,630.81
8/4/2004,619.19
8/5/2004,618.9
8/6/2004,610.94
8/9/2004,607.47
8/10/2004,606.94
8/11/2004,595.6
8/13/2004,588.87
8/16/2004,596.98
8/17/2004,602.75
8/18/2004,605.3
8/19/2004,602.54
8/20/2004,598.55
8/23/2004,599.55
8/24/2004,600.03
8/25/2004,607.69
8/26/2004,617.07
8/27/2004,620.12
8/30/2004,612.45
8/31/2004,624.59
9/1/2004,628.81
9/2/2004,628.78
9/3/2004,629.08
9/6/2004,630.87
9/7/2004,631.4
9/8/2004,630.21
9/9/2004,641.04
9/10/2004,640.6
9/13/2004,649.93
9/14/2004,651.89
9/15/2004,662.28
9/16/2004,662.39
9/17/2004,668.73
9/20/2004,668.29
9/21/2004,660.92
9/22/2004,663.51
9/23/2004,648.8
9/24/2004,654.6
9/27/2004,646.78
9/28/2004,637.89
9/29/2004,636.57
9/30/2004,644.67
10/1/2004,661.23
10/4/2004,679.13
10/5/2004,673.88
10/6/2004,668.51
10/7/2004,670.06
10/8/2004,676.15
10/11/2004,677.93
10/12/2004,658.27
10/13/2004,661.29
10/14/2004,641.3
10/15/2004,648.48
10/18/2004,646.51
10/19/2004,661
10/20/2004,652.46
10/21/2004,649.27
10/22/2004,659.05
10/26/2004,648.38
10/27/2004,626.85
10/28/2004,621.57
10/29/2004,628.16
11/1/2004,626.96
11/2/2004,631.99
11/3/2004,641.29
11/4/2004,639.13
11/5/2004,635.09
11/8/2004,629.2
11/9/2004,632.94
11/10/2004,625.78
11/11/2004,627.34
11/12/2004,639.74
11/15/2004,647.56
11/16/2004,642.65
11/17/2004,644.16
11/18/2004,646.93
11/19/2004,651.42
11/22/2004,644.95
11/23/2004,650.87
11/24/2004,643.06
11/25/2004,647.49
11/26/2004,648.75
11/29/2004,657.25
11/30/2004,656.73
12/1/2004,655.44
12/2/2004,661.08
12/3/2004,663.84
12/7/2004,655.83
12/8/2004,645.41
12/9/2004,648.78
12/13/2004,645.75
12/14/2004,646.08
12/15/2004,657.18
12/16/2004,661.42
12/17/2004,669.46
12/20/2004,675.71
12/21/2004,671.5
12/22/2004,672.79
12/23/2004,667.9
12/24/2004,670.35
12/27/2004,663.86
12/28/2004,662.39
12/29/2004,664.46
12/30/2004,668.1
1/4/2005,684.48
1/5/2005,683.5
1/6/2005,693.62
1/7/2005,697.84
1/10/2005,696.03
1/11/2005,691.97
1/12/2005,694.63
1/13/2005,693.43
1/14/2005,701.66
1/17/2005,708.3
1/18/2005,709.55
1/19/2005,709.03
1/20/2005,706.9
1/21/2005,696.85
1/24/2005,695.92
1/25/2005,702.14
1/26/2005,702.66
1/27/2005,701.25
1/28/2005,701.66
1/31/2005,701.91
2/1/2005,708.73
2/2/2005,710.33
2/3/2005,716.92
2/4/2005,719.1
2/7/2005,725.76
2/8/2005,731.42
2/9/2005,735.63
2/10/2005,736.22
2/11/2005,726.2
2/14/2005,728.8
2/15/2005,736.91
2/16/2005,739.37
2/17/2005,734.68
2/18/2005,737.5
2/21/2005,725.89
2/22/2005,730.56
2/24/2005,736.89
2/25/2005,740.04
2/28/2005,741.55
3/1/2005,738.75
3/2/2005,720.92
3/3/2005,720.39
3/4/2005,728.42
3/7/2005,737.42
3/8/2005,722.6
3/9/2005,722.58
3/10/2005,719.53
3/11/2005,710.98
3/14/2005,700.22
3/15/2005,696.84
3/16/2005,706.64
3/17/2005,706.53
3/18/2005,711.4
3/21/2005,705.03
3/22/2005,699.53
3/23/2005,693.26
3/24/2005,685.06
3/25/2005,687.32
3/28/2005,682.98
3/29/2005,676.91
3/30/2005,672.82
3/31/2005,681.49
4/1/2005,695.83
4/4/2005,682.52
4/5/2005,681.66
4/7/2005,677.97
4/8/2005,683.76
4/11/2005,694.34
4/12/2005,698.28
4/18/2005,676.9
4/19/2005,678.37
4/20/2005,684.19
4/21/2005,680.6
4/22/2005,677.25
4/25/2005,664.47
4/26/2005,662.13
4/27/2005,664.63
4/28/2005,659.24
4/29/2005,658.88
5/3/2005,669.72
5/4/2005,675.03
5/6/2005,689.36
5/9/2005,688.21
5/10/2005,681.83
5/11/2005,684.65
5/12/2005,682.12
5/13/2005,679.11
5/16/2005,670.76
5/17/2005,664.61
5/18/2005,672.19
5/19/2005,676.54
5/20/2005,670.65
5/24/2005,663.66
5/25/2005,660.18
5/26/2005,662.64
5/27/2005,663.48
5/30/2005,668.2
5/31/2005,667.55
6/1/2005,667.52
6/2/2005,672.81
6/3/2005,676.7
6/6/2005,682.3
6/7/2005,682.15
6/8/2005,684.07
6/9/2005,677.2
6/10/2005,679.98
6/13/2005,675.09
6/14/2005,683.68
6/15/2005,687.47
6/16/2005,687.16
6/17/2005,686.52
6/20/2005,679.68
6/21/2005,689.64
6/22/2005,686.57
6/23/2005,693.13
6/24/2005,690.25
6/27/2005,684.18
6/28/2005,684.68
6/29/2005,685.56
6/30/2005,675.5
7/4/2005,669.78
7/5/2005,663.52
7/6/2005,659.91
7/7/2005,638.31
7/8/2005,643.31
7/11/2005,640.82
7/12/2005,648.98
7/13/2005,658.37
7/14/2005,661.45
7/15/2005,655.46
7/18/2005,652.67
7/19/2005,648.67
7/20/2005,650.04
7/21/2005,648.92
7/25/2005,659.64
7/26/2005,656.91
7/27/2005,665.72
7/28/2005,670.09
7/29/2005,675.67
8/1/2005,674.99
8/2/2005,683.16
8/3/2005,687.94
8/4/2005,684.57
8/5/2005,686.01
8/8/2005,686.32
8/9/2005,681.54
8/10/2005,684.59
8/11/2005,681.95
8/15/2005,675.52
8/16/2005,667.18
8/17/2005,667.49
8/18/2005,672.02
8/19/2005,680.83
8/22/2005,690.77
8/23/2005,690.39
8/24/2005,695.67
8/25/2005,692.14
8/26/2005,695.89
8/29/2005,691.33
8/30/2005,692.86
8/31/2005,697.85
9/1/2005,710.28
9/2/2005,709.97
9/5/2005,707.94
9/6/2005,705.46
9/7/2005,708.5
9/8/2005,715.08
9/9/2005,712.78
9/12/2005,712.8
9/13/2005,710.31
9/14/2005,717.77
9/15/2005,711.2
9/16/2005,708.26
9/19/2005,708.98
9/20/2005,723.16
9/21/2005,721.16
9/22/2005,725.64
9/23/2005,725.31
9/26/2005,721.28
9/27/2005,724.24
9/28/2005,723.2
9/29/2005,722.83
9/30/2005,723.23
10/3/2005,717.42
10/4/2005,714.9
10/5/2005,717.17
10/6/2005,710.79
10/7/2005,708.98
10/10/2005,707.05
10/11/2005,709.13
10/12/2005,709.2
10/13/2005,704.32
10/14/2005,700.02
10/17/2005,696.28
10/18/2005,695.18
10/19/2005,684.07
10/20/2005,681.92
10/21/2005,686.21
10/25/2005,676.84
10/26/2005,685.04
10/27/2005,685.29
10/28/2005,682.25
10/31/2005,682.62
11/1/2005,693.27
11/2/2005,699.88
11/3/2005,704.79
11/4/2005,706.23
11/7/2005,700.75
11/8/2005,695.6
11/9/2005,696.85
11/10/2005,694.44
11/11/2005,690.45
11/14/2005,683.41
11/15/2005,681.58
11/16/2005,675.31
11/17/2005,672.63
11/18/2005,676.41
11/21/2005,672.06
11/22/2005,674.25
11/23/2005,669.18
11/24/2005,669.76
11/25/2005,669.89
11/28/2005,666.69
11/29/2005,669.9
11/30/2005,667.75
12/1/2005,660.95
12/2/2005,659.91
12/6/2005,679.16
12/7/2005,694.87
12/8/2005,692.58
12/9/2005,697.74
12/13/2005,693.48
12/14/2005,694.72
12/15/2005,690.49
12/16/2005,691.17
12/19/2005,691.28
12/20/2005,698.68
12/21/2005,698.43
12/22/2005,696.41
12/23/2005,698.95
12/26/2005,701.37
12/27/2005,706.47
12/28/2005,705.29
12/29/2005,710.22
12/30/2005,713.73
1/3/2006,725.64
1/4/2006,743.2
1/5/2006,741.28
1/6/2006,747.34
1/9/2006,762.26
1/10/2006,759.32
1/11/2006,764.01
1/12/2006,753.04
1/13/2006,755.72
1/16/2006,752
1/17/2006,750.73
1/18/2006,736.4
1/19/2006,744.98
1/20/2006,747.7
1/23/2006,750.28
1/24/2006,745.95
1/25/2006,762.7
1/26/2006,761.14
1/27/2006,761.27
1/30/2006,756.15
1/31/2006,762.63
2/1/2006,760.36
2/2/2006,744.54
2/3/2006,747.09
2/6/2006,744.12
2/7/2006,743.37
2/8/2006,734.63
2/9/2006,733.14
2/10/2006,738.07
2/14/2006,727.91
2/15/2006,725.73
2/16/2006,735.16
2/17/2006,739.35
2/20/2006,734.65
2/21/2006,727.76
2/22/2006,728.6
2/23/2006,732.68
2/24/2006,741.8
2/27/2006,753.1
2/28/2006,744.05
3/1/2006,748.28
3/2/2006,752.52
3/3/2006,753.39
3/6/2006,750.81
3/7/2006,738.36
3/8/2006,723.86
3/9/2006,728.99
3/10/2006,728.18
3/13/2006,732.88
3/14/2006,738.63
3/15/2006,741.21
3/16/2006,739.96
3/17/2006,741.43
3/20/2006,734.51
3/21/2006,732.48
3/22/2006,724.41
3/23/2006,729.72
3/24/2006,730.85
3/27/2006,733.33
3/28/2006,729.24
3/29/2006,724.87
3/30/2006,730.99
3/31/2006,733.25
4/3/2006,738.67
4/4/2006,745.33
4/5/2006,768.07
4/7/2006,770.33
4/10/2006,757.51
4/11/2006,757.4
4/12/2006,755.43
4/17/2006,759.42
4/18/2006,764.17
4/20/2006,774.57
4/21/2006,773.06
4/24/2006,771.54
4/25/2006,763.88
4/26/2006,770.4
4/27/2006,770.01
4/28/2006,768.29
5/2/2006,768.26
5/3/2006,774.44
5/4/2006,768.22
5/8/2006,782.91
5/9/2006,785.38
5/10/2006,784.28
5/11/2006,782.5
5/15/2006,765.97
5/16/2006,761.87
5/17/2006,762.36
5/18/2006,748.3
5/19/2006,746.33
5/22/2006,724.44
5/23/2006,727.21
5/24/2006,714.1
5/25/2006,701.03
5/26/2006,717.5
5/29/2006,721.58
5/30/2006,713.96
5/31/2006,709.43
6/1/2006,710.3
6/2/2006,722.61
6/5/2006,713.22
6/6/2006,702.04
6/7/2006,688.22
6/8/2006,675.63
6/9/2006,670.41
6/14/2006,646.69
6/15/2006,648.32
6/16/2006,665.39
6/19/2006,659.68
6/20/2006,646.78
6/21/2006,649.74
6/22/2006,659.32
6/23/2006,659.52
6/26/2006,659.27
6/27/2006,659.69
6/28/2006,666.8
6/29/2006,670.71
6/30/2006,678.13
7/3/2006,683.98
7/4/2006,694.52
7/5/2006,680.72
7/6/2006,688.96
7/7/2006,686.11
7/10/2006,684.55
7/12/2006,686.02
7/13/2006,672.34
7/14/2006,661.59
7/17/2006,653.02
7/18/2006,659.58
7/19/2006,660.11
7/20/2006,668.96
7/21/2006,685.71
7/24/2006,683.76
7/25/2006,688.35
7/26/2006,690.92
7/27/2006,695.83
7/28/2006,691.43
7/31/2006,691.49
8/1/2006,686.97
8/2/2006,694.09
8/3/2006,703.1
8/4/2006,703.28
8/7/2006,705.35
8/8/2006,711.8
8/9/2006,708.93
8/10/2006,698.12
8/11/2006,708.42
8/15/2006,707.68
8/16/2006,712.07
8/17/2006,709.01
8/18/2006,708.49
8/21/2006,705.93
8/22/2006,706.3
8/23/2006,698.01
8/24/2006,692.17
8/25/2006,689.13
8/28/2006,682.07
8/29/2006,686.24
8/30/2006,684.51
8/31/2006,690.9
9/1/2006,696.44
9/4/2006,703.53
9/5/2006,701.1
9/6/2006,701.96
9/7/2006,692.56
9/8/2006,692.46
9/11/2006,686.03
9/12/2006,687.76
9/13/2006,698.19
9/14/2006,701.97
9/15/2006,700.61
9/18/2006,705.89
9/19/2006,702.56
9/21/2006,692.57
9/22/2006,681.71
9/25/2006,686.74
9/26/2006,688.63
9/27/2006,693.03
9/28/2006,687.9
9/29/2006,686.1
10/2/2006,683.84
10/3/2006,681.84
10/4/2006,687.96
10/5/2006,695.72
10/6/2006,694.6
10/9/2006,692.26
10/10/2006,699.16
10/11/2006,697.82
10/12/2006,709.67
10/13/2006,712.05
10/16/2006,717.11
10/17/2006,710.74
10/18/2006,718.74
10/19/2006,720.87
10/20/2006,724.98
10/24/2006,728.53
10/25/2006,732.8
10/26/2006,728.49
10/27/2006,725.77
10/30/2006,718.74
10/31/2006,722.46
11/1/2006,730.87
11/2/2006,729.03
11/3/2006,732.3
11/6/2006,734.9
11/7/2006,738.9
11/8/2006,738.93
11/9/2006,743.85
11/10/2006,740.42
11/13/2006,736.83
11/14/2006,733.87
11/15/2006,734.05
11/16/2006,733.14
11/17/2006,733.92
11/20/2006,726.37
11/21/2006,724.64
11/22/2006,729.43
11/23/2006,728.92
11/24/2006,723.87
11/27/2006,734.66
11/28/2006,727.33
11/29/2006,735.76
11/30/2006,739.06
12/1/2006,741.38
12/4/2006,742.45
12/6/2006,746.16
12/7/2006,745.54
12/8/2006,740.94
12/12/2006,738.25
12/13/2006,734.98
12/14/2006,732.4
12/15/2006,736.29
12/18/2006,730.55
12/19/2006,622.14
12/20/2006,691.55
12/21/2006,676.1
12/22/2006,680.31
12/25/2006,684.32
12/26/2006,688.72
12/27/2006,687.88
12/28/2006,680.36
12/29/2006,679.84
1/3/2007,659.25
1/4/2007,648.22
1/5/2007,628.19
1/8/2007,633.82
1/9/2007,616.75
1/10/2007,622.27
1/11/2007,637.63
1/12/2007,645.71
1/15/2007,656.31
1/16/2007,655.9
1/17/2007,651.47
1/18/2007,654.89
1/19/2007,658.17
1/22/2007,655.12
1/23/2007,650.76
1/24/2007,657.16
1/25/2007,660.71
1/26/2007,657.65
1/29/2007,653.92
1/30/2007,653.49
1/31/2007,654.04
2/1/2007,657
2/2/2007,670.6
2/5/2007,674.42
2/6/2007,673.63
2/7/2007,675.33
2/8/2007,691.28
2/9/2007,695.27
2/12/2007,697.46
2/13/2007,692.48
2/14/2007,697.84
2/15/2007,693.86
2/16/2007,688.01
2/19/2007,685.38
2/20/2007,690.67
2/21/2007,692.38
2/22/2007,693.61
2/23/2007,690.76
2/26/2007,688.7
2/27/2007,683.95
2/28/2007,677.13
3/1/2007,680.6
3/2/2007,679.02
3/6/2007,674.24
3/7/2007,670.37
3/8/2007,671.98
3/9/2007,671.17
3/12/2007,672.36
3/13/2007,675.2
3/14/2007,670.62
3/15/2007,674.31
3/16/2007,671.05
3/19/2007,669.14
3/20/2007,671.76
3/21/2007,669.56
3/22/2007,674.84
3/23/2007,677.79
3/26/2007,679.04
3/27/2007,678.57
3/28/2007,669.04
3/29/2007,671.62
3/30/2007,673.71
4/2/2007,679.62
4/3/2007,686.53
4/4/2007,693.54
4/5/2007,692.47
4/9/2007,688.55
4/10/2007,689.48
4/11/2007,695.1
4/12/2007,692.46
4/17/2007,695.03
4/18/2007,692.27
4/19/2007,687.23
4/20/2007,687.53
4/23/2007,686.18
4/24/2007,685.48
4/25/2007,690.3
4/26/2007,690.79
4/27/2007,695.11
4/30/2007,699.16
5/2/2007,705.47
5/3/2007,709.91
5/4/2007,716.44
5/8/2007,712.87
5/9/2007,706.29
5/10/2007,707.19
5/11/2007,706.9
5/14/2007,712.18
5/15/2007,713.27
5/16/2007,721.66
5/17/2007,724.37
5/18/2007,728.76
5/21/2007,728.22
5/22/2007,732.77
5/23/2007,731.22
